bfs_nr,municipality,energyreporter_date,elec_consumption_mwh_per_year_per_capita,elec_consumption_households_mwh_per_year_per_capita
56,Embrach,2025-08-31,3.122,1.3153
56,Embrach,2025-09-30,3.1226,1.315
56,Embrach,2025-10-31,3.1114,1.3381
57,Freienstein-Teufen,2021-03-31,,
57,Freienstein-Teufen,2021-04-30,,
57,Freienstein-Teufen,2021-05-31,,
57,Freienstein-Teufen,2021-06-30,,
57,Freienstein-Teufen,2021-07-31,,
57,Freienstein-Teufen,2021-08-31,,
57,Freienstein-Teufen,2021-09-30,,
57,Freienstein-Teufen,2021-10-31,,
57,Freienstein-Teufen,2021-11-30,,
57,Freienstein-Teufen,2021-12-31,,
57,Freienstein-Teufen,2022-01-31,,
57,Freienstein-Teufen,2022-02-28,,
57,Freienstein-Teufen,2022-03-31,,
57,Freienstein-Teufen,2022-04-30,,
57,Freienstein-Teufen,2022-05-31,,
57,Freienstein-Teufen,2022-06-30,,
57,Freienstein-Teufen,2022-07-31,,
57,Freienstein-Teufen,2022-08-31,,
57,Freienstein-Teufen,2022-09-30,,
57,Freienstein-Teufen,2022-10-31,,
57,Freienstein-Teufen,2022-11-30,,
57,Freienstein-Teufen,2022-12-31,,
57,Freienstein-Teufen,2023-01-31,,
57,Freienstein-Teufen,2023-02-28,,
57,Freienstein-Teufen,2023-03-31,,
57,Freienstein-Teufen,2023-04-30,,
57,Freienstein-Teufen,2023-05-31,4.6382,2.829
57,Freienstein-Teufen,2023-06-30,4.6204,2.8177
57,Freienstein-Teufen,2023-07-31,4.5988,2.8028
57,Freienstein-Teufen,2023-08-31,4.4941,2.6528
57,Freienstein-Teufen,2023-09-30,4.4708,2.6337
57,Freienstein-Teufen,2023-10-31,4.4671,2.6304
57,Freienstein-Teufen,2023-11-30,4.4563,2.6234
57,Freienstein-Teufen,2023-12-31,4.4451,2.6159
57,Freienstein-Teufen,2024-01-31,4.4281,2.6055
57,Freienstein-Teufen,2024-02-29,4.4393,2.6126
57,Freienstein-Teufen,2024-03-31,4.4393,2.6126
57,Freienstein-Teufen,2024-04-30,4.448,2.6185
57,Freienstein-Teufen,2024-05-31,4.4288,2.6072
57,Freienstein-Teufen,2024-06-30,4.4255,2.6064
57,Freienstein-Teufen,2024-07-31,4.4255,2.6064
57,Freienstein-Teufen,2024-08-31,4.295,2.5258
57,Freienstein-Teufen,2024-09-30,4.386,2.5204
57,Freienstein-Teufen,2024-10-31,4.3844,2.5249
57,Freienstein-Teufen,2024-11-30,4.3902,2.5279
57,Freienstein-Teufen,2024-12-31,4.4268,2.5594
57,Freienstein-Teufen,2025-01-31,4.3989,2.5586
57,Freienstein-Teufen,2025-02-28,3.898,2.2655
57,Freienstein-Teufen,2025-03-31,3.8907,2.2609
57,Freienstein-Teufen,2025-04-30,3.9667,2.3092
57,Freienstein-Teufen,2025-05-31,3.7249,2.3134
57,Freienstein-Teufen,2025-06-30,3.6971,2.2949
57,Freienstein-Teufen,2025-07-31,4.2186,2.2734
57,Freienstein-Teufen,2025-08-31,4.2009,2.246
57,Freienstein-Teufen,2025-09-30,4.2035,2.2473
57,Freienstein-Teufen,2025-10-31,4.1015,2.2919
58,Glattfelden,2021-03-31,,
58,Glattfelden,2021-04-30,,
58,Glattfelden,2021-05-31,,
58,Glattfelden,2021-06-30,,
58,Glattfelden,2021-07-31,,
58,Glattfelden,2021-08-31,,
58,Glattfelden,2021-09-30,,
58,Glattfelden,2021-10-31,,
58,Glattfelden,2021-11-30,,
58,Glattfelden,2021-12-31,,
58,Glattfelden,2022-01-31,,
58,Glattfelden,2022-02-28,,
58,Glattfelden,2022-03-31,,
58,Glattfelden,2022-04-30,,
58,Glattfelden,2022-05-31,,
58,Glattfelden,2022-06-30,,
58,Glattfelden,2022-07-31,,
58,Glattfelden,2022-08-31,,
58,Glattfelden,2022-09-30,,
58,Glattfelden,2022-10-31,,
58,Glattfelden,2022-11-30,,
58,Glattfelden,2022-12-31,,
58,Glattfelden,2023-01-31,,
58,Glattfelden,2023-02-28,,
58,Glattfelden,2023-03-31,,
58,Glattfelden,2023-04-30,,
58,Glattfelden,2023-05-31,3.5742,2.207
58,Glattfelden,2023-06-30,3.5936,2.2214
58,Glattfelden,2023-07-31,3.5878,2.2116
58,Glattfelden,2023-08-31,3.5635,2.1035
58,Glattfelden,2023-09-30,3.4761,2.089
58,Glattfelden,2023-10-31,3.481,2.0847
58,Glattfelden,2023-11-30,3.4851,2.0814
58,Glattfelden,2023-12-31,3.489,2.0781
58,Glattfelden,2024-01-31,3.4786,2.0634
58,Glattfelden,2024-02-29,3.5039,2.0748
58,Glattfelden,2024-03-31,3.5039,2.0748
58,Glattfelden,2024-04-30,3.5905,2.1258
58,Glattfelden,2024-05-31,3.579,2.1201
58,Glattfelden,2024-06-30,3.5765,2.1205
58,Glattfelden,2024-07-31,3.5765,2.1205
58,Glattfelden,2024-08-31,3.5695,2.2099
58,Glattfelden,2024-09-30,3.7203,2.2033
58,Glattfelden,2024-10-31,3.7155,2.2024
58,Glattfelden,2024-11-30,3.7339,2.2162
58,Glattfelden,2024-12-31,3.753,2.2289
58,Glattfelden,2025-01-31,3.7316,2.2234
58,Glattfelden,2025-02-28,3.3058,1.9665
58,Glattfelden,2025-03-31,3.2991,1.9596
58,Glattfelden,2025-04-30,3.2026,1.902
58,Glattfelden,2025-05-31,3.1822,1.9063
58,Glattfelden,2025-06-30,3.162,1.8918
58,Glattfelden,2025-07-31,3.2133,1.876
58,Glattfelden,2025-08-31,3.1764,1.8536
58,Glattfelden,2025-09-30,3.1797,1.8563
58,Glattfelden,2025-10-31,3.1022,1.8882
59,Hochfelden,2021-03-31,,
59,Hochfelden,2021-04-30,,
59,Hochfelden,2021-05-31,,
59,Hochfelden,2021-06-30,,
59,Hochfelden,2021-07-31,,
59,Hochfelden,2021-08-31,,
59,Hochfelden,2021-09-30,,
59,Hochfelden,2021-10-31,,
59,Hochfelden,2021-11-30,,
59,Hochfelden,2021-12-31,,
59,Hochfelden,2022-01-31,,
59,Hochfelden,2022-02-28,,
59,Hochfelden,2022-03-31,,
59,Hochfelden,2022-04-30,,
59,Hochfelden,2022-05-31,,
59,Hochfelden,2022-06-30,,
59,Hochfelden,2022-07-31,,
59,Hochfelden,2022-08-31,,
59,Hochfelden,2022-09-30,,
59,Hochfelden,2022-10-31,,
59,Hochfelden,2022-11-30,,
59,Hochfelden,2022-12-31,,
59,Hochfelden,2023-01-31,,
59,Hochfelden,2023-02-28,,
59,Hochfelden,2023-03-31,,
59,Hochfelden,2023-04-30,,
59,Hochfelden,2023-05-31,2.9514,1.9609
59,Hochfelden,2023-06-30,2.9455,1.9517
59,Hochfelden,2023-07-31,2.9382,1.9419
59,Hochfelden,2023-08-31,2.9002,1.8611
59,Hochfelden,2023-09-30,2.8983,1.8557
59,Hochfelden,2023-10-31,2.8973,1.8464
59,Hochfelden,2023-11-30,2.8983,1.8416
59,Hochfelden,2023-12-31,2.8992,1.8362
59,Hochfelden,2024-01-31,2.9139,1.8464
59,Hochfelden,2024-02-29,2.9168,1.8382
59,Hochfelden,2024-03-31,2.9168,1.8382
59,Hochfelden,2024-04-30,2.9653,1.8712
59,Hochfelden,2024-05-31,2.9559,1.8672
59,Hochfelden,2024-06-30,2.944,1.8687
59,Hochfelden,2024-07-31,2.944,1.8687
59,Hochfelden,2024-08-31,2.889,1.8573
59,Hochfelden,2024-09-30,2.9554,1.8464
59,Hochfelden,2024-10-31,2.9574,1.8528
59,Hochfelden,2024-11-30,2.9663,1.8598
59,Hochfelden,2024-12-31,2.9742,1.8642
59,Hochfelden,2025-01-31,2.9509,1.8612
59,Hochfelden,2025-02-28,2.613,1.6462
59,Hochfelden,2025-03-31,2.5722,1.6271
59,Hochfelden,2025-04-30,2.6252,1.6747
59,Hochfelden,2025-05-31,2.6176,1.6757
59,Hochfelden,2025-06-30,2.5925,1.6571
59,Hochfelden,2025-07-31,2.5955,1.643
59,Hochfelden,2025-08-31,2.5548,1.6219
59,Hochfelden,2025-09-30,2.5583,1.6249
59,Hochfelden,2025-10-31,2.596,1.644
60,Höri,2021-03-31,,
60,Höri,2021-04-30,,
60,Höri,2021-05-31,,
60,Höri,2021-06-30,,
60,Höri,2021-07-31,,
60,Höri,2021-08-31,,
60,Höri,2021-09-30,,
60,Höri,2021-10-31,,
60,Höri,2021-11-30,,
60,Höri,2021-12-31,,
60,Höri,2022-01-31,,
60,Höri,2022-02-28,,
60,Höri,2022-03-31,,
60,Höri,2022-04-30,,
60,Höri,2022-05-31,,
60,Höri,2022-06-30,,
60,Höri,2022-07-31,,
60,Höri,2022-08-31,,
60,Höri,2022-09-30,,
60,Höri,2022-10-31,,
60,Höri,2022-11-30,,
60,Höri,2022-12-31,,
60,Höri,2023-01-31,,
60,Höri,2023-02-28,,
60,Höri,2023-03-31,,
60,Höri,2023-04-30,,
60,Höri,2023-05-31,5.3968,1.9276
60,Höri,2023-06-30,5.3946,1.9348
60,Höri,2023-07-31,5.3959,1.942
60,Höri,2023-08-31,5.321,1.847
60,Höri,2023-09-30,5.2455,1.8391
60,Höri,2023-10-31,5.2681,1.8574
60,Höri,2023-11-30,5.2653,1.8549
60,Höri,2023-12-31,5.2621,1.8523
60,Höri,2024-01-31,5.2659,1.8612
60,Höri,2024-02-29,5.3175,1.8983
60,Höri,2024-03-31,5.3175,1.8983
60,Höri,2024-04-30,4.7891,1.7044
60,Höri,2024-05-31,4.7688,1.6962
60,Höri,2024-06-30,4.7663,1.697
60,Höri,2024-07-31,4.7663,1.697
60,Höri,2024-08-31,4.6727,1.706
60,Höri,2024-09-30,4.7123,1.7134
60,Höri,2024-10-31,4.695,1.7075
60,Höri,2024-11-30,4.7063,1.7137
60,Höri,2024-12-31,4.7213,1.7199
60,Höri,2025-01-31,4.8912,1.7109
60,Höri,2025-02-28,4.3352,1.515
60,Höri,2025-03-31,4.1823,1.4717
60,Höri,2025-04-30,3.9915,1.4113
60,Höri,2025-05-31,3.9949,1.4218
60,Höri,2025-06-30,3.9474,1.4119
60,Höri,2025-07-31,3.9516,1.4001
60,Höri,2025-08-31,3.9077,1.3844
60,Höri,2025-09-30,3.9024,1.3774
60,Höri,2025-10-31,3.8489,1.4058
61,Hüntwangen,2021-03-31,,
61,Hüntwangen,2021-04-30,,
61,Hüntwangen,2021-05-31,,
61,Hüntwangen,2021-06-30,,
61,Hüntwangen,2021-07-31,,
61,Hüntwangen,2021-08-31,,
61,Hüntwangen,2021-09-30,,
61,Hüntwangen,2021-10-31,,
61,Hüntwangen,2021-11-30,,
61,Hüntwangen,2021-12-31,,
61,Hüntwangen,2022-01-31,,
61,Hüntwangen,2022-02-28,,
61,Hüntwangen,2022-03-31,,
61,Hüntwangen,2022-04-30,,
61,Hüntwangen,2022-05-31,,
61,Hüntwangen,2022-06-30,,
61,Hüntwangen,2022-07-31,,
61,Hüntwangen,2022-08-31,,
61,Hüntwangen,2022-09-30,,
61,Hüntwangen,2022-10-31,,
61,Hüntwangen,2022-11-30,,
61,Hüntwangen,2022-12-31,,
61,Hüntwangen,2023-01-31,,
61,Hüntwangen,2023-02-28,,
61,Hüntwangen,2023-03-31,,
61,Hüntwangen,2023-04-30,,
61,Hüntwangen,2023-05-31,5.306,2.9648
61,Hüntwangen,2023-06-30,5.3619,2.9522
61,Hüntwangen,2023-07-31,5.3159,2.9404
61,Hüntwangen,2023-08-31,5.2031,2.7726
61,Hüntwangen,2023-09-30,5.3403,2.7599
61,Hüntwangen,2023-10-31,5.3394,2.7419
61,Hüntwangen,2023-11-30,5.3457,2.7338
61,Hüntwangen,2023-12-31,5.352,2.7256
61,Hüntwangen,2024-01-31,5.3637,2.7283
61,Hüntwangen,2024-02-29,5.3944,2.7338
61,Hüntwangen,2024-03-31,5.3944,2.7338
61,Hüntwangen,2024-04-30,5.3158,2.6966
61,Hüntwangen,2024-05-31,5.2865,2.6815
61,Hüntwangen,2024-06-30,5.2767,2.6797
61,Hüntwangen,2024-07-31,5.2767,2.6797
61,Hüntwangen,2024-08-31,5.024,2.573
61,Hüntwangen,2024-09-30,5.1699,2.5667
61,Hüntwangen,2024-10-31,5.1512,2.5614
61,Hüntwangen,2024-11-30,5.1646,2.5738
61,Hüntwangen,2024-12-31,5.1975,2.6032
61,Hüntwangen,2025-01-31,5.1984,2.6014
61,Hüntwangen,2025-02-28,4.6041,2.3034
61,Hüntwangen,2025-03-31,4.5441,2.2738
61,Hüntwangen,2025-04-30,4.6034,2.311
61,Hüntwangen,2025-05-31,4.583,2.3242
61,Hüntwangen,2025-06-30,4.5557,2.3118
61,Hüntwangen,2025-07-31,4.5592,2.2968
61,Hüntwangen,2025-08-31,4.523,2.2703
61,Hüntwangen,2025-09-30,4.5212,2.2677
61,Hüntwangen,2025-10-31,4.6537,2.3154
62,Kloten,2021-03-31,,
62,Kloten,2021-04-30,,
62,Kloten,2021-05-31,,
62,Kloten,2021-06-30,,
62,Kloten,2021-07-31,,
62,Kloten,2021-08-31,,
62,Kloten,2021-09-30,,
62,Kloten,2021-10-31,,
62,Kloten,2021-11-30,,
62,Kloten,2021-12-31,,
62,Kloten,2022-01-31,,
62,Kloten,2022-02-28,,
62,Kloten,2022-03-31,,
62,Kloten,2022-04-30,,
62,Kloten,2022-05-31,,
62,Kloten,2022-06-30,,
62,Kloten,2022-07-31,,
62,Kloten,2022-08-31,,
62,Kloten,2022-09-30,,
62,Kloten,2022-10-31,,
62,Kloten,2022-11-30,,
62,Kloten,2022-12-31,,
62,Kloten,2023-01-31,,
62,Kloten,2023-02-28,,
62,Kloten,2023-03-31,,
62,Kloten,2023-04-30,,
62,Kloten,2023-05-31,6.9118,1.3209
62,Kloten,2023-06-30,6.8797,1.3212
62,Kloten,2023-07-31,6.8472,1.3205
62,Kloten,2023-08-31,6.9922,1.2628
62,Kloten,2023-09-30,6.9377,1.2552
62,Kloten,2023-10-31,6.9401,1.2661
62,Kloten,2023-11-30,6.9264,1.27
62,Kloten,2023-12-31,6.9126,1.2738
62,Kloten,2024-01-31,6.9171,1.2493
62,Kloten,2024-02-29,6.9134,1.2541
62,Kloten,2024-03-31,6.9134,1.2541
62,Kloten,2024-04-30,6.8724,1.2543
62,Kloten,2024-05-31,6.8393,1.2456
62,Kloten,2024-06-30,6.8751,1.2879
62,Kloten,2024-07-31,6.8751,1.2879
62,Kloten,2024-08-31,6.9035,1.3081
62,Kloten,2024-09-30,7.1572,1.3246
62,Kloten,2024-10-31,7.1745,1.359
62,Kloten,2024-11-30,7.1108,1.2844
62,Kloten,2024-12-31,7.0778,1.2331
62,Kloten,2025-01-31,7.1022,1.2456
62,Kloten,2025-02-28,6.3073,1.109
62,Kloten,2025-03-31,6.2134,1.0925
62,Kloten,2025-04-30,6.2729,1.1108
62,Kloten,2025-05-31,6.6255,1.1143
62,Kloten,2025-06-30,6.5768,1.1063
62,Kloten,2025-07-31,6.498,1.099
62,Kloten,2025-08-31,6.5441,1.0855
62,Kloten,2025-09-30,6.5457,1.0835
62,Kloten,2025-10-31,6.8334,1.1128
63,Lufingen,2021-03-31,,
63,Lufingen,2021-04-30,,
63,Lufingen,2021-05-31,,
63,Lufingen,2021-06-30,,
63,Lufingen,2021-07-31,,
63,Lufingen,2021-08-31,,
63,Lufingen,2021-09-30,,
63,Lufingen,2021-10-31,,
63,Lufingen,2021-11-30,,
63,Lufingen,2021-12-31,,
63,Lufingen,2022-01-31,,
63,Lufingen,2022-02-28,,
63,Lufingen,2022-03-31,,
63,Lufingen,2022-04-30,,
63,Lufingen,2022-05-31,,
63,Lufingen,2022-06-30,,
63,Lufingen,2022-07-31,,
63,Lufingen,2022-08-31,,
63,Lufingen,2022-09-30,,
63,Lufingen,2022-10-31,,
63,Lufingen,2022-11-30,,
63,Lufingen,2022-12-31,,
63,Lufingen,2023-01-31,,
63,Lufingen,2023-02-28,,
63,Lufingen,2023-03-31,,
63,Lufingen,2023-04-30,,
63,Lufingen,2023-05-31,3.4412,2.2578
63,Lufingen,2023-06-30,3.4259,2.2483
63,Lufingen,2023-07-31,3.4339,2.2626
63,Lufingen,2023-08-31,3.3915,2.17
63,Lufingen,2023-09-30,3.3955,2.1638
63,Lufingen,2023-10-31,3.3889,2.1594
63,Lufingen,2023-11-30,3.3791,2.1532
63,Lufingen,2023-12-31,3.3688,2.147
63,Lufingen,2024-01-31,3.3571,2.1415
63,Lufingen,2024-02-29,3.3633,2.1459
63,Lufingen,2024-03-31,3.3633,2.1459
63,Lufingen,2024-04-30,3.1149,1.9834
63,Lufingen,2024-05-31,3.1,1.9742
63,Lufingen,2024-06-30,3.1047,1.9817
63,Lufingen,2024-07-31,3.1047,1.9817
63,Lufingen,2024-08-31,3.0864,1.9624
63,Lufingen,2024-09-30,3.1258,1.9603
63,Lufingen,2024-10-31,3.121,1.9603
63,Lufingen,2024-11-30,3.1275,1.9654
63,Lufingen,2024-12-31,3.1437,1.9786
63,Lufingen,2025-01-31,3.1139,1.9637
63,Lufingen,2025-02-28,2.7597,1.7397
63,Lufingen,2025-03-31,2.6743,1.6854
63,Lufingen,2025-04-30,2.672,1.685
63,Lufingen,2025-05-31,2.5439,1.6916
63,Lufingen,2025-06-30,2.5249,1.6785
63,Lufingen,2025-07-31,2.5252,1.6631
63,Lufingen,2025-08-31,2.499,1.6385
63,Lufingen,2025-09-30,2.4997,1.6385
63,Lufingen,2025-10-31,2.5033,1.6591
64,Nürensdorf,2021-03-31,,
64,Nürensdorf,2021-04-30,,
64,Nürensdorf,2021-05-31,,
64,Nürensdorf,2021-06-30,,
64,Nürensdorf,2021-07-31,,
64,Nürensdorf,2021-08-31,,
64,Nürensdorf,2021-09-30,,
64,Nürensdorf,2021-10-31,,
64,Nürensdorf,2021-11-30,,
64,Nürensdorf,2021-12-31,,
64,Nürensdorf,2022-01-31,,
64,Nürensdorf,2022-02-28,,
64,Nürensdorf,2022-03-31,,
64,Nürensdorf,2022-04-30,,
64,Nürensdorf,2022-05-31,,
64,Nürensdorf,2022-06-30,,
64,Nürensdorf,2022-07-31,,
64,Nürensdorf,2022-08-31,,
64,Nürensdorf,2022-09-30,,
64,Nürensdorf,2022-10-31,,
64,Nürensdorf,2022-11-30,,
64,Nürensdorf,2022-12-31,,
64,Nürensdorf,2023-01-31,,
64,Nürensdorf,2023-02-28,,
64,Nürensdorf,2023-03-31,,
64,Nürensdorf,2023-04-30,,
64,Nürensdorf,2023-05-31,3.4223,2.2262
64,Nürensdorf,2023-06-30,3.4062,2.2174
64,Nürensdorf,2023-07-31,3.3865,2.2046
64,Nürensdorf,2023-08-31,3.3402,2.1015
64,Nürensdorf,2023-09-30,3.4043,2.0944
64,Nürensdorf,2023-10-31,3.396,2.089
64,Nürensdorf,2023-11-30,3.3863,2.0842
64,Nürensdorf,2023-12-31,3.3766,2.0793
64,Nürensdorf,2024-01-31,3.3525,2.0717
64,Nürensdorf,2024-02-29,3.3681,2.0766
64,Nürensdorf,2024-03-31,3.3681,2.0766
64,Nürensdorf,2024-04-30,3.3906,2.0994
64,Nürensdorf,2024-05-31,3.3734,2.0914
64,Nürensdorf,2024-06-30,3.3657,2.09
64,Nürensdorf,2024-07-31,3.3657,2.09
64,Nürensdorf,2024-08-31,3.2807,2.0761
64,Nürensdorf,2024-09-30,3.389,2.0779
64,Nürensdorf,2024-10-31,3.3748,2.0716
64,Nürensdorf,2024-11-30,3.3779,2.0756
64,Nürensdorf,2024-12-31,3.3923,2.0893
64,Nürensdorf,2025-01-31,3.361,2.0761
64,Nürensdorf,2025-02-28,2.9799,1.8422
64,Nürensdorf,2025-03-31,2.9727,1.8361
64,Nürensdorf,2025-04-30,2.9245,1.8028
64,Nürensdorf,2025-05-31,2.9248,1.8082
64,Nürensdorf,2025-06-30,2.9058,1.7941
64,Nürensdorf,2025-07-31,2.9004,1.7772
64,Nürensdorf,2025-08-31,2.8623,1.7546
64,Nürensdorf,2025-09-30,2.8621,1.7538
64,Nürensdorf,2025-10-31,2.9058,1.7963
65,Oberembrach,2021-03-31,,
65,Oberembrach,2021-04-30,,
65,Oberembrach,2021-05-31,,
65,Oberembrach,2021-06-30,,
65,Oberembrach,2021-07-31,,
65,Oberembrach,2021-08-31,,
65,Oberembrach,2021-09-30,,
65,Oberembrach,2021-10-31,,
65,Oberembrach,2021-11-30,,
65,Oberembrach,2021-12-31,,
65,Oberembrach,2022-01-31,,
65,Oberembrach,2022-02-28,,
65,Oberembrach,2022-03-31,,
65,Oberembrach,2022-04-30,,
65,Oberembrach,2022-05-31,,
65,Oberembrach,2022-06-30,,
65,Oberembrach,2022-07-31,,
65,Oberembrach,2022-08-31,,
65,Oberembrach,2022-09-30,,
65,Oberembrach,2022-10-31,,
65,Oberembrach,2022-11-30,,
65,Oberembrach,2022-12-31,,
65,Oberembrach,2023-01-31,,
65,Oberembrach,2023-02-28,,
65,Oberembrach,2023-03-31,,
65,Oberembrach,2023-04-30,,
65,Oberembrach,2023-05-31,4.0779,2.7999
65,Oberembrach,2023-06-30,4.0579,2.7863
65,Oberembrach,2023-07-31,4.0479,2.7826
65,Oberembrach,2023-08-31,3.9587,2.6707
65,Oberembrach,2023-09-30,3.9405,2.6261
65,Oberembrach,2023-10-31,3.9341,2.6215
65,Oberembrach,2023-11-30,3.9223,2.6142
65,Oberembrach,2023-12-31,3.9104,2.607
65,Oberembrach,2024-01-31,3.9214,2.6252
65,Oberembrach,2024-02-29,3.8995,2.6024
65,Oberembrach,2024-03-31,3.8995,2.6024
65,Oberembrach,2024-04-30,3.9134,2.6216
65,Oberembrach,2024-05-31,3.8916,2.6071
65,Oberembrach,2024-06-30,3.8889,2.6062
65,Oberembrach,2024-07-31,3.8889,2.6062
65,Oberembrach,2024-08-31,3.8072,2.5318
65,Oberembrach,2024-09-30,3.8344,2.529
65,Oberembrach,2024-10-31,3.8263,2.5263
65,Oberembrach,2024-11-30,3.8362,2.5336
65,Oberembrach,2024-12-31,3.8671,2.5599
65,Oberembrach,2025-01-31,3.8208,2.529
65,Oberembrach,2025-02-28,3.3805,2.2349
65,Oberembrach,2025-03-31,3.3659,2.2298
65,Oberembrach,2025-04-30,3.4002,2.2552
65,Oberembrach,2025-05-31,3.3674,2.2589
65,Oberembrach,2025-06-30,3.3364,2.2407
65,Oberembrach,2025-07-31,3.3163,2.2242
65,Oberembrach,2025-08-31,3.3482,2.2106
65,Oberembrach,2025-09-30,3.3428,2.2042
65,Oberembrach,2025-10-31,3.3263,2.2407
66,Opfikon,2021-03-31,,
66,Opfikon,2021-04-30,,
66,Opfikon,2021-05-31,,
66,Opfikon,2021-06-30,,
66,Opfikon,2021-07-31,,
66,Opfikon,2021-08-31,,
66,Opfikon,2021-09-30,,
66,Opfikon,2021-10-31,,
66,Opfikon,2021-11-30,,
66,Opfikon,2021-12-31,,
66,Opfikon,2022-01-31,,
66,Opfikon,2022-02-28,,
66,Opfikon,2022-03-31,,
66,Opfikon,2022-04-30,,
66,Opfikon,2022-05-31,,
66,Opfikon,2022-06-30,,
66,Opfikon,2022-07-31,,
66,Opfikon,2022-08-31,,
66,Opfikon,2022-09-30,,
66,Opfikon,2022-10-31,,
66,Opfikon,2022-11-30,,
66,Opfikon,2022-12-31,,
66,Opfikon,2023-01-31,,
66,Opfikon,2023-02-28,,
66,Opfikon,2023-03-31,,
66,Opfikon,2023-04-30,,
66,Opfikon,2023-05-31,5.2754,1.1347
66,Opfikon,2023-06-30,5.2462,1.1318
66,Opfikon,2023-07-31,5.223,1.1345
66,Opfikon,2023-08-31,5.2775,1.0764
66,Opfikon,2023-09-30,5.4735,1.0719
66,Opfikon,2023-10-31,5.4592,1.0672
66,Opfikon,2023-11-30,5.4431,1.0674
66,Opfikon,2023-12-31,5.4271,1.0676
66,Opfikon,2024-01-31,5.4706,1.0708
66,Opfikon,2024-02-29,5.4588,1.0747
66,Opfikon,2024-03-31,5.4588,1.0747
66,Opfikon,2024-04-30,5.4631,1.0809
66,Opfikon,2024-05-31,5.4408,1.0758
66,Opfikon,2024-06-30,5.439,1.0765
66,Opfikon,2024-07-31,5.439,1.0765
66,Opfikon,2024-08-31,5.5214,1.0874
66,Opfikon,2024-09-30,5.6076,1.0919
66,Opfikon,2024-10-31,5.5951,1.0904
66,Opfikon,2024-11-30,5.6073,1.0921
66,Opfikon,2024-12-31,5.6323,1.0998
66,Opfikon,2025-01-31,5.6316,1.0916
66,Opfikon,2025-02-28,4.9991,0.9664
66,Opfikon,2025-03-31,4.9578,0.959
66,Opfikon,2025-04-30,4.9899,0.9687
66,Opfikon,2025-05-31,5.0516,0.9684
66,Opfikon,2025-06-30,5.0227,0.9631
66,Opfikon,2025-07-31,4.9775,0.9574
66,Opfikon,2025-08-31,5.0025,0.9488
66,Opfikon,2025-09-30,5.0035,0.9472
66,Opfikon,2025-10-31,5.2557,0.964
67,Rafz,2021-03-31,,
67,Rafz,2021-04-30,,
67,Rafz,2021-05-31,,
67,Rafz,2021-06-30,,
67,Rafz,2021-07-31,,
67,Rafz,2021-08-31,,
67,Rafz,2021-09-30,,
67,Rafz,2021-10-31,,
67,Rafz,2021-11-30,,
67,Rafz,2021-12-31,,
67,Rafz,2022-01-31,,
67,Rafz,2022-02-28,,
67,Rafz,2022-03-31,,
67,Rafz,2022-04-30,,
67,Rafz,2022-05-31,,
67,Rafz,2022-06-30,,
67,Rafz,2022-07-31,,
67,Rafz,2022-08-31,,
67,Rafz,2022-09-30,,
67,Rafz,2022-10-31,,
67,Rafz,2022-11-30,,
67,Rafz,2022-12-31,,
67,Rafz,2023-01-31,,
67,Rafz,2023-02-28,,
67,Rafz,2023-03-31,,
67,Rafz,2023-04-30,,
67,Rafz,2023-05-31,4.701,2.327
67,Rafz,2023-06-30,4.679,2.3199
67,Rafz,2023-07-31,4.6744,2.3304
67,Rafz,2023-08-31,4.6099,2.2202
67,Rafz,2023-09-30,4.6474,2.2047
67,Rafz,2023-10-31,4.6323,2.1975
67,Rafz,2023-11-30,4.6159,2.1927
67,Rafz,2023-12-31,4.5994,2.1877
67,Rafz,2024-01-31,4.5522,2.1558
67,Rafz,2024-02-29,4.5585,2.1632
67,Rafz,2024-03-31,4.5585,2.1632
67,Rafz,2024-04-30,4.6008,2.1831
67,Rafz,2024-05-31,4.5792,2.1735
67,Rafz,2024-06-30,4.5716,2.171
67,Rafz,2024-07-31,4.5716,2.171
67,Rafz,2024-08-31,4.5258,2.182
67,Rafz,2024-09-30,4.5551,2.1735
67,Rafz,2024-10-31,4.5407,2.1706
67,Rafz,2024-11-30,4.5542,2.1826
67,Rafz,2024-12-31,4.5644,2.1881
67,Rafz,2025-01-31,4.5684,2.1708
67,Rafz,2025-02-28,4.0409,1.9121
67,Rafz,2025-03-31,4.0204,1.9028
67,Rafz,2025-04-30,3.9682,1.8767
67,Rafz,2025-05-31,4.0624,1.8956
67,Rafz,2025-06-30,4.0325,1.8808
67,Rafz,2025-07-31,4.0416,1.8719
67,Rafz,2025-08-31,3.9802,1.8445
67,Rafz,2025-09-30,3.9854,1.8485
67,Rafz,2025-10-31,4.0472,1.8609
68,Rorbas,2021-03-31,,
68,Rorbas,2021-04-30,,
68,Rorbas,2021-05-31,,
68,Rorbas,2021-06-30,,
68,Rorbas,2021-07-31,,
68,Rorbas,2021-08-31,,
68,Rorbas,2021-09-30,,
68,Rorbas,2021-10-31,,
68,Rorbas,2021-11-30,,
68,Rorbas,2021-12-31,,
68,Rorbas,2022-01-31,,
68,Rorbas,2022-02-28,,
68,Rorbas,2022-03-31,,
68,Rorbas,2022-04-30,,
68,Rorbas,2022-05-31,,
68,Rorbas,2022-06-30,,
68,Rorbas,2022-07-31,,
68,Rorbas,2022-08-31,,
68,Rorbas,2022-09-30,,
68,Rorbas,2022-10-31,,
68,Rorbas,2022-11-30,,
68,Rorbas,2022-12-31,,
